Date,Product,Region,Year,Festival,Daily_Sales,Opening_Stock,Closing_Stock,Replenishment_Qty,New_Order_Qty,Stock_Out_Flag,Stock_Coverage_Days,Service_Level,Price_Index,Threshold,Lead_Time_Days,Stock_Recommendation,Day_Relative_To_Festival,Regional_Weight,Weather_Factor,Weekend_Factor,Promotion_Factor,Economic_Factor,Adjusted_Sales,Inventory_Turnover,Inventory_Turnover_Rate,Efficiency_Score,Profit_Margin
02-07-2023,Ghee,East,2023,Guru Purnima/Harvest Festivals,0,0,0,0,0,FALSE,0,0,1.18,54,12,Medium,-1,0.9,1,1.6,1,1,0,0,0,0,0.368
03-07-2023,Ghee,East,2023,Guru Purnima/Harvest Festivals,0,0,0,0,0,FALSE,0,0,1.18,54,12,Medium,0,0.9,1,1,1,1,0,0,0,0,0.362
04-07-2023,Ghee,East,2023,Guru Purnima/Harvest Festivals,0,0,0,0,0,FALSE,0,0,1.18,54,12,Medium,1,0.9,1,1,1,1,0,0,0,0,0.413
05-07-2023,Ghee,East,2023,Guru Purnima/Harvest Festivals,0,0,0,0,0,FALSE,0,0,1.18,54,12,Medium,2,0.9,1,1,1,1,0,0,0,0,0.313
06-07-2023,Ghee,East,2023,Guru Purnima/Harvest Festivals,0,0,0,0,0,FALSE,0,0,1.18,54,12,Medium,3,0.9,1,1,1,1,0,0,0,0,0.342
07-07-2023,Ghee,East,2023,Guru Purnima/Harvest Festivals,0,0,0,0,0,FALSE,0,0,1.18,54,12,Medium,4,0.9,1,1.2,1,1,0,0,0,0,0.377
20-08-2023,Ghee,East,2023,Raksha Bandhan/Janmashtami/Independence Day,20,0,120,140,0,FALSE,5.97,1,1.21,59.5,7,Medium,-10,0.85,1,1.6,1,1,32,20,600,5.07,0.428
21-08-2023,Ghee,East,2023,Raksha Bandhan/Janmashtami/Independence Day,18,120,102,0,0,FALSE,5.64,1,1.21,59.5,7,Medium,-9,0.85,1,1,1,1,18,0.1488,4.46,4.79,0.422
22-08-2023,Ghee,East,2023,Raksha Bandhan/Janmashtami/Independence Day,22,102,80,0,0,FALSE,3.62,1,1.21,59.5,7,Medium,-8,0.85,1,1,1,1,22,0.2136,6.41,3.08,0.296
23-08-2023,Ghee,East,2023,Raksha Bandhan/Janmashtami/Independence Day,24,80,56,0,0,FALSE,2.32,1,1.21,59.5,7,Medium,-7,0.85,1,1,1,1,24,0.2963,8.89,1.97,0.412
24-08-2023,Ghee,East,2023,Raksha Bandhan/Janmashtami/Independence Day,28,56,28,0,0,FALSE,1,1,1.21,59.5,7,Medium,-6,0.85,1,1,1,1,28,0.4912,14.74,0.85,0.369
25-08-2023,Ghee,East,2023,Raksha Bandhan/Janmashtami/Independence Day,28,28,0,0,77,FALSE,0,0,1.21,59.5,7,Medium,-5,0.85,1,1.2,1,1,33.6,0.9655,28.96,0,0.351
26-08-2023,Ghee,East,2023,Raksha Bandhan/Janmashtami/Independence Day,0,0,0,0,77,FALSE,0,0,1.21,59.5,7,Medium,-4,0.85,1,1.4,1,1,0,0,0,0,0.314
27-08-2023,Ghee,East,2023,Raksha Bandhan/Janmashtami/Independence Day,0,0,0,0,0,FALSE,0,0,1.21,59.5,7,Medium,-3,0.85,1,1.6,1,1,0,0,0,0,0.318
28-08-2023,Ghee,East,2023,Raksha Bandhan/Janmashtami/Independence Day,0,0,0,0,0,FALSE,0,0,1.21,59.5,7,Medium,-2,0.85,1,1,1,1,0,0,0,0,0.351
29-08-2023,Ghee,East,2023,Raksha Bandhan/Janmashtami/Independence Day,0,0,0,0,0,FALSE,0,0,1.21,59.5,7,Medium,-1,0.85,1,1,1,1,0,0,0,0,0.299
30-08-2023,Ghee,East,2023,Raksha Bandhan/Janmashtami/Independence Day,0,0,0,0,0,FALSE,0,0,1.21,59.5,7,Medium,0,0.85,1,1,1,1,0,0,0,0,0.318
31-08-2023,Ghee,East,2023,Raksha Bandhan/Janmashtami/Independence Day,0,0,0,0,0,FALSE,0,0,1.21,59.5,7,Medium,1,0.85,1,1,1,1,0,0,0,0,0.407
01-09-2023,Ghee,East,2023,Raksha Bandhan/Janmashtami/Independence Day,20,0,57,77,0,FALSE,2.84,1,1.21,59.5,7,Medium,2,0.85,1,1.2,1,1,24,20,600,2.41,0.322
02-09-2023,Ghee,East,2023,Raksha Bandhan/Janmashtami/Independence Day,6,57,128,77,0,FALSE,20.98,1,1.21,59.5,7,Medium,3,0.85,1,1.4,1,1,8.4,0.1034,3.1,17.83,0.34
03-09-2023,Ghee,East,2023,Raksha Bandhan/Janmashtami/Independence Day,2,128,126,0,0,FALSE,60,1,1.21,59.5,7,Medium,4,0.85,1,1.6,1,1,3.2,0.0155,0.46,51,0.402
09-09-2023,Ghee,East,2023,Ganesh Chaturthi/Onam/Navratri start,13,126,113,0,0,FALSE,8.63,1,1.24,64,9,Medium,-10,0.8,1,1.4,1,1,18.2,0.1024,3.07,6.9,0.301
10-09-2023,Ghee,East,2023,Ganesh Chaturthi/Onam/Navratri start,20,113,93,0,0,FALSE,4.63,1,1.24,64,9,Medium,-9,0.8,1,1.6,1,1,32,0.1754,5.26,3.7,0.394
11-09-2023,Ghee,East,2023,Ganesh Chaturthi/Onam/Navratri start,26,93,67,0,0,FALSE,2.57,1,1.24,64,9,Medium,-8,0.8,1,1,1,1,26,0.2766,8.3,2.06,0.336
12-09-2023,Ghee,East,2023,Ganesh Chaturthi/Onam/Navratri start,23,67,44,0,0,FALSE,1.9,1,1.24,64,9,Medium,-7,0.8,1,1,1,1,23,0.3382,10.15,1.52,0.412
13-09-2023,Ghee,East,2023,Ganesh Chaturthi/Onam/Navratri start,24,44,20,0,83,FALSE,0.83,1,1.24,64,9,Medium,-6,0.8,1,1,1,1,24,0.5333,16,0.66,0.298
14-09-2023,Ghee,East,2023,Ganesh Chaturthi/Onam/Navratri start,20,20,0,0,83,FALSE,0,0,1.24,64,9,Medium,-5,0.8,1,1,1,1,20,0.9524,28.57,0,0.342
15-09-2023,Ghee,East,2023,Ganesh Chaturthi/Onam/Navratri start,0,0,0,0,0,FALSE,0,0,1.24,64,9,Medium,-4,0.8,1,1.2,1,1,0,0,0,0,0.356
16-09-2023,Ghee,East,2023,Ganesh Chaturthi/Onam/Navratri start,0,0,0,0,0,FALSE,0,0,1.24,64,9,Medium,-3,0.8,1,1.4,1,1,0,0,0,0,0.372
17-09-2023,Ghee,East,2023,Ganesh Chaturthi/Onam/Navratri start,0,0,0,0,0,FALSE,0,0,1.24,64,9,Medium,-2,0.8,1,1.6,1,1,0,0,0,0,0.35
18-09-2023,Ghee,East,2023,Ganesh Chaturthi/Onam/Navratri start,0,0,0,0,0,FALSE,0,0,1.24,64,9,Medium,-1,0.8,1,1,1,1,0,0,0,0,0.434
19-09-2023,Ghee,East,2023,Ganesh Chaturthi/Onam/Navratri start,0,0,0,0,0,FALSE,0,0,1.24,64,9,Medium,0,0.8,1,1,1,1,0,0,0,0,0.342
20-09-2023,Ghee,East,2023,Ganesh Chaturthi/Onam/Navratri start,0,0,0,0,0,FALSE,0,0,1.24,64,9,Medium,1,0.8,1,1,1,1,0,0,0,0,0.387
21-09-2023,Ghee,East,2023,Ganesh Chaturthi/Onam/Navratri start,0,0,0,0,0,FALSE,0,0,1.24,64,9,Medium,2,0.8,1,1,1,1,0,0,0,0,0.414
22-09-2023,Ghee,East,2023,Ganesh Chaturthi/Onam/Navratri start,7,0,76,83,0,FALSE,10.7,1,1.24,64,9,Medium,3,0.8,1,1.2,1,1,8.4,7,210,8.56,0.419
23-09-2023,Ghee,East,2023,Ganesh Chaturthi/Onam/Navratri start,2,76,157,83,0,FALSE,74.76,1,1.24,64,9,Medium,4,0.8,1,1.4,1,1,2.8,0.026,0.78,59.81,0.407
02-11-2023,Ghee,East,2023,Navratri/Dussehra/Diwali,28,157,129,0,0,FALSE,4.59,1,1.26,83.6,7,High,-10,0.95,1.3,1,1,1,36.4,0.1772,5.32,4.36,0.432
03-11-2023,Ghee,East,2023,Navratri/Dussehra/Diwali,24,129,105,0,0,FALSE,4.36,1,1.26,83.6,7,High,-9,0.95,1.3,1.2,1,1,37.44,0.1846,5.54,4.14,0.325
04-11-2023,Ghee,East,2023,Navratri/Dussehra/Diwali,25,105,80,0,0,FALSE,3.19,1,1.26,83.6,7,High,-8,0.95,1.3,1.4,1,1,45.5,0.2358,7.07,3.03,0.367
05-11-2023,Ghee,East,2023,Navratri/Dussehra/Diwali,47,80,33,0,108,FALSE,0.7,1,1.26,83.6,7,High,-7,0.95,1.3,1.6,1,1,97.76,0.5802,17.41,0.66,0.416
06-11-2023,Ghee,East,2023,Navratri/Dussehra/Diwali,33,33,0,0,108,FALSE,0,0,1.26,83.6,7,High,-6,0.95,1.3,1,1,1,42.9,0.9706,29.12,0,0.346
07-11-2023,Ghee,East,2023,Navratri/Dussehra/Diwali,0,0,0,0,0,FALSE,0,0,1.26,83.6,7,High,-5,0.95,1.3,1,1,1,0,0,0,0,0.328
08-11-2023,Ghee,East,2023,Navratri/Dussehra/Diwali,0,0,0,0,0,FALSE,0,0,1.26,83.6,7,High,-4,0.95,1.3,1,1,1,0,0,0,0,0.453
09-11-2023,Ghee,East,2023,Navratri/Dussehra/Diwali,0,0,0,0,0,FALSE,0,0,1.26,83.6,7,High,-3,0.95,1.3,1,1,1,0,0,0,0,0.432
10-11-2023,Ghee,East,2023,Navratri/Dussehra/Diwali,0,0,0,0,0,FALSE,0,0,1.26,83.6,7,High,-2,0.95,1.3,1.2,1,1,0,0,0,0,0.441
11-11-2023,Ghee,East,2023,Navratri/Dussehra/Diwali,0,0,0,0,0,FALSE,0,0,1.26,83.6,7,High,-1,0.95,1.3,1.4,1,1,0,0,0,0,0.416
12-11-2023,Ghee,East,2023,Navratri/Dussehra/Diwali,86,0,22,108,108,FALSE,0.26,1,1.26,83.6,7,High,0,0.95,1.3,1.6,1,1,178.88,86,2580,0.25,0.349
13-11-2023,Ghee,East,2023,Navratri/Dussehra/Diwali,43,22,87,108,0,FALSE,2.02,1,1.26,83.6,7,High,1,0.95,1.3,1,1,1,55.9,1.8696,56.09,1.92,0.414
14-11-2023,Ghee,East,2023,Navratri/Dussehra/Diwali,24,87,63,0,0,FALSE,2.61,1,1.26,83.6,7,High,2,0.95,1.3,1,1,1,31.2,0.2727,8.18,2.48,0.418
15-11-2023,Ghee,East,2023,Navratri/Dussehra/Diwali,15,63,48,0,0,FALSE,3.18,1,1.26,83.6,7,High,3,0.95,1.3,1,1,1,19.5,0.2344,7.03,3.02,0.346
16-11-2023,Ghee,East,2023,Navratri/Dussehra/Diwali,2,48,46,0,0,FALSE,21.9,1,1.26,83.6,7,High,4,0.95,1.3,1,1,1,2.6,0.0408,1.22,20.8,0.389
17-11-2023,Ghee,East,2023,Guru Nanak Jayanti/Kartik Purnima,14,46,32,0,0,FALSE,2.27,1,1.25,59.5,14,High,-10,0.7,1.3,1.2,1,1,21.84,0.2979,8.94,1.59,0.374
18-11-2023,Ghee,East,2023,Guru Nanak Jayanti/Kartik Purnima,12,32,20,0,77,FALSE,1.65,1,1.25,59.5,14,High,-9,0.7,1.3,1.4,1,1,21.84,0.3636,10.91,1.15,0.367
19-11-2023,Ghee,East,2023,Guru Nanak Jayanti/Kartik Purnima,20,20,0,0,0,FALSE,0,1,1.25,59.5,14,High,-8,0.7,1.3,1.6,1,1,41.6,0.9524,28.57,0,0.438
20-11-2023,Ghee,East,2023,Guru Nanak Jayanti/Kartik Purnima,0,0,0,0,0,FALSE,0,0,1.25,59.5,14,High,-7,0.7,1.3,1,1,1,0,0,0,0,0.318
21-11-2023,Ghee,East,2023,Guru Nanak Jayanti/Kartik Purnima,0,0,0,0,0,FALSE,0,0,1.25,59.5,14,High,-6,0.7,1.3,1,1,1,0,0,0,0,0.324
22-11-2023,Ghee,East,2023,Guru Nanak Jayanti/Kartik Purnima,0,0,0,0,0,FALSE,0,0,1.25,59.5,14,High,-5,0.7,1.3,1,1,1,0,0,0,0,0.434
23-11-2023,Ghee,East,2023,Guru Nanak Jayanti/Kartik Purnima,0,0,0,0,0,FALSE,0,0,1.25,59.5,14,High,-4,0.7,1.3,1,1,1,0,0,0,0,0.436
24-11-2023,Ghee,East,2023,Guru Nanak Jayanti/Kartik Purnima,0,0,0,0,0,FALSE,0,0,1.25,59.5,14,High,-3,0.7,1.3,1.2,1,1,0,0,0,0,0.421
25-11-2023,Ghee,East,2023,Guru Nanak Jayanti/Kartik Purnima,0,0,0,0,0,FALSE,0,0,1.25,59.5,14,High,-2,0.7,1.3,1.4,1,1,0,0,0,0,0.439
26-11-2023,Ghee,East,2023,Guru Nanak Jayanti/Kartik Purnima,37,0,71,108,0,FALSE,1.91,1,1.25,59.5,14,High,-1,0.7,1.3,1.6,1,1,76.96,37,1110,1.34,0.448
27-11-2023,Ghee,East,2023,Guru Nanak Jayanti/Kartik Purnima,46,71,25,0,0,FALSE,0.54,1,1.25,59.5,14,High,0,0.7,1.3,1,1,1,59.8,0.6389,19.17,0.38,0.384
28-11-2023,Ghee,East,2023,Guru Nanak Jayanti/Kartik Purnima,16,25,9,0,77,FALSE,0.56,1,1.25,59.5,14,High,1,0.7,1.3,1,1,1,20.8,0.6154,18.46,0.39,0.394
29-11-2023,Ghee,East,2023,Guru Nanak Jayanti/Kartik Purnima,9,9,0,0,0,FALSE,0,0,1.25,59.5,14,High,2,0.7,1.3,1,1,1,11.7,0.9,27,0,0.364
30-11-2023,Ghee,East,2023,Guru Nanak Jayanti/Kartik Purnima,0,0,0,0,0,FALSE,0,0,1.25,59.5,14,High,3,0.7,1.3,1,1,1,0,0,0,0,0.357
01-12-2023,Ghee,East,2023,Guru Nanak Jayanti/Kartik Purnima,0,0,0,0,0,FALSE,0,0,1.25,59.5,14,High,4,0.7,1.3,1.2,1,1,0,0,0,0,0.345
15-12-2023,Ghee,East,2023,Christmas/New Year,18,0,136,154,0,FALSE,7.51,1,1.24,68,9,Medium,-10,0.85,1.3,1.2,1,1,28.08,18,540,6.38,0.427
16-12-2023,Ghee,East,2023,Christmas/New Year,24,136,112,0,0,FALSE,4.65,1,1.24,68,9,Medium,-9,0.85,1.3,1.4,1,1,43.68,0.1752,5.26,3.95,0.329
17-12-2023,Ghee,East,2023,Christmas/New Year,22,112,90,0,0,FALSE,4.07,1,1.24,68,9,Medium,-8,0.85,1.3,1.6,1,1,45.76,0.1947,5.84,3.46,0.368
18-12-2023,Ghee,East,2023,Christmas/New Year,26,90,64,0,0,FALSE,2.45,1,1.24,68,9,Medium,-7,0.85,1.3,1,1,1,33.8,0.2857,8.57,2.08,0.303
19-12-2023,Ghee,East,2023,Christmas/New Year,42,64,22,0,88,FALSE,0.52,1,1.24,68,9,Medium,-6,0.85,1.3,1,1,1,54.6,0.6462,19.39,0.44,0.3
20-12-2023,Ghee,East,2023,Christmas/New Year,22,22,0,0,88,FALSE,0,0,1.24,68,9,Medium,-5,0.85,1.3,1,1,1,28.6,0.9565,28.7,0,0.34
21-12-2023,Ghee,East,2023,Christmas/New Year,0,0,0,0,0,FALSE,0,0,1.24,68,9,Medium,-4,0.85,1.3,1,1,1,0,0,0,0,0.325
22-12-2023,Ghee,East,2023,Christmas/New Year,0,0,0,0,0,FALSE,0,0,1.24,68,9,Medium,-3,0.85,1.3,1.2,1,1,0,0,0,0,0.37
23-12-2023,Ghee,East,2023,Christmas/New Year,0,0,0,0,0,FALSE,0,0,1.24,68,9,Medium,-2,0.85,1.3,1.4,1,1,0,0,0,0,0.352
24-12-2023,Ghee,East,2023,Christmas/New Year,0,0,0,0,0,FALSE,0,0,1.24,68,9,Medium,-1,0.85,1.3,1.6,1,1,0,0,0,0,0.299
25-12-2023,Ghee,East,2023,Christmas/New Year,0,0,0,0,0,FALSE,0,0,1.24,68,9,Medium,0,0.85,1.3,1,1,1,0,0,0,0,0.443
26-12-2023,Ghee,East,2023,Christmas/New Year,0,0,0,0,0,FALSE,0,0,1.24,68,9,Medium,1,0.85,1.3,1,1,1,0,0,0,0,0.415
27-12-2023,Ghee,East,2023,Christmas/New Year,0,0,0,0,0,FALSE,0,0,1.24,68,9,Medium,2,0.85,1.3,1,1,1,0,0,0,0,0.425
28-12-2023,Ghee,East,2023,Christmas/New Year,11,0,77,88,0,FALSE,6.94,1,1.24,68,9,Medium,3,0.85,1.3,1,1,1,14.3,11,330,5.9,0.34
29-12-2023,Ghee,East,2023,Christmas/New Year,2,77,163,88,0,FALSE,77.62,1,1.24,68,9,Medium,4,0.85,1.3,1.2,1,1,3.12,0.0256,0.77,65.98,0.332
05-01-2024,Ghee,East,2024,Lohri/Pongal/Makar Sankranti,13,72,59,0,0,FALSE,4.5,1,1.21,56,11,Medium,-10,0.8,1.3,1.2,1,1.05,21.29,0.1781,5.34,3.6,0.378
06-01-2024,Ghee,East,2024,Lohri/Pongal/Makar Sankranti,17,59,42,0,0,FALSE,2.46,1,1.21,56,11,Medium,-9,0.8,1.3,1.4,1,1.05,32.49,0.2833,8.5,1.97,0.359
07-01-2024,Ghee,East,2024,Lohri/Pongal/Makar Sankranti,21,42,21,0,72,FALSE,1,1,1.21,56,11,Medium,-8,0.8,1.3,1.6,1,1.05,45.86,0.4884,14.65,0.8,0.354
08-01-2024,Ghee,East,2024,Lohri/Pongal/Makar Sankranti,21,21,0,0,72,FALSE,0,0,1.21,56,11,Medium,-7,0.8,1.3,1,1,1.05,28.67,0.9545,28.64,0,0.391
09-01-2024,Ghee,East,2024,Lohri/Pongal/Makar Sankranti,0,0,0,0,0,FALSE,0,0,1.21,56,11,Medium,-6,0.8,1.3,1,1,1.05,0,0,0,0,0.428
10-01-2024,Ghee,East,2024,Lohri/Pongal/Makar Sankranti,0,0,0,0,0,FALSE,0,0,1.21,56,11,Medium,-5,0.8,1.3,1,1,1.05,0,0,0,0,0.306
11-01-2024,Ghee,East,2024,Lohri/Pongal/Makar Sankranti,0,0,0,0,0,FALSE,0,0,1.21,56,11,Medium,-4,0.8,1.3,1,1,1.05,0,0,0,0,0.417
12-01-2024,Ghee,East,2024,Lohri/Pongal/Makar Sankranti,0,0,0,0,0,FALSE,0,0,1.21,56,11,Medium,-3,0.8,1.3,1.2,1,1.05,0,0,0,0,0.391
13-01-2024,Ghee,East,2024,Lohri/Pongal/Makar Sankranti,0,0,0,0,0,FALSE,0,0,1.21,56,11,Medium,-2,0.8,1.3,1.4,1,1.05,0,0,0,0,0.359
14-01-2024,Ghee,East,2024,Lohri/Pongal/Makar Sankranti,0,0,0,0,0,FALSE,0,0,1.21,56,11,Medium,-1,0.8,1.3,1.6,1,1.05,0,0,0,0,0.315
15-01-2024,Ghee,East,2024,Lohri/Pongal/Makar Sankranti,0,0,0,0,0,FALSE,0,0,1.21,56,11,Medium,0,0.8,1.3,1,1,1.05,0,0,0,0,0.427
16-01-2024,Ghee,East,2024,Lohri/Pongal/Makar Sankranti,0,0,0,0,0,FALSE,0,0,1.21,56,11,Medium,1,0.8,1.3,1,1,1.05,0,0,0,0,0.381
17-01-2024,Ghee,East,2024,Lohri/Pongal/Makar Sankranti,0,0,0,0,0,FALSE,0,0,1.21,56,11,Medium,2,0.8,1.3,1,1,1.05,0,0,0,0,0.419
18-01-2024,Ghee,East,2024,Lohri/Pongal/Makar Sankranti,6,0,66,72,0,FALSE,10.82,1,1.21,56,11,Medium,3,0.8,1.3,1,1,1.05,8.19,6,180,8.66,0.333
19-01-2024,Ghee,East,2024,Lohri/Pongal/Makar Sankranti,2,66,136,72,0,FALSE,64.76,1,1.21,56,11,Medium,4,0.8,1.3,1.2,1,1.05,3.28,0.0299,0.9,51.81,0.412
27-02-2024,Ghee,East,2024,Maha Shivaratri/Vasant Panchami,13,136,123,0,0,FALSE,9.39,1,1.2,55.25,11,Medium,-10,0.85,1.3,1,1,1.05,17.75,0.0949,2.85,7.98,0.328
28-02-2024,Ghee,East,2024,Maha Shivaratri/Vasant Panchami,19,123,104,0,0,FALSE,5.45,1,1.2,55.25,11,Medium,-9,0.85,1.3,1,1,1.05,25.94,0.1532,4.6,4.63,0.349
29-02-2024,Ghee,East,2024,Maha Shivaratri/Vasant Panchami,19,104,85,0,0,FALSE,4.45,1,1.2,55.25,11,Medium,-8,0.85,1.3,1,1,1.05,25.94,0.181,5.43,3.78,0.307
01-03-2024,Ghee,East,2024,Maha Shivaratri/Vasant Panchami,23,85,62,0,0,FALSE,2.68,1,1.2,55.25,11,Medium,-7,0.85,0.7,1.2,1,1.05,20.29,0.2674,8.02,2.28,0.332
02-03-2024,Ghee,East,2024,Maha Shivaratri/Vasant Panchami,25,62,37,0,0,FALSE,1.47,1,1.2,55.25,11,Medium,-6,0.85,0.7,1.4,1,1.05,25.72,0.3968,11.9,1.25,0.322
03-03-2024,Ghee,East,2024,Maha Shivaratri/Vasant Panchami,23,37,14,0,71,FALSE,0.61,1,1.2,55.25,11,Medium,-5,0.85,0.7,1.6,1,1.05,27.05,0.6053,18.16,0.52,0.303
04-03-2024,Ghee,East,2024,Maha Shivaratri/Vasant Panchami,14,14,0,0,71,FALSE,0,0,1.2,55.25,11,Medium,-4,0.85,0.7,1,1,1.05,10.29,0.9333,28,0,0.336
05-03-2024,Ghee,East,2024,Maha Shivaratri/Vasant Panchami,0,0,0,0,0,FALSE,0,0,1.2,55.25,11,Medium,-3,0.85,0.7,1,1,1.05,0,0,0,0,0.355
06-03-2024,Ghee,East,2024,Maha Shivaratri/Vasant Panchami,0,0,0,0,0,FALSE,0,0,1.2,55.25,11,Medium,-2,0.85,0.7,1,1,1.05,0,0,0,0,0.328
07-03-2024,Ghee,East,2024,Maha Shivaratri/Vasant Panchami,0,0,0,0,0,FALSE,0,0,1.2,55.25,11,Medium,-1,0.85,0.7,1,1,1.05,0,0,0,0,0.402
08-03-2024,Ghee,East,2024,Maha Shivaratri/Vasant Panchami,0,0,0,0,0,FALSE,0,0,1.2,55.25,11,Medium,0,0.85,0.7,1.2,1,1.05,0,0,0,0,0.302
09-03-2024,Ghee,East,2024,Maha Shivaratri/Vasant Panchami,0,0,0,0,0,FALSE,0,0,1.2,55.25,11,Medium,1,0.85,0.7,1.4,1,1.05,0,0,0,0,0.324
10-03-2024,Ghee,East,2024,Maha Shivaratri/Vasant Panchami,0,0,0,0,0,FALSE,0,0,1.2,55.25,11,Medium,2,0.85,0.7,1.6,1,1.05,0,0,0,0,0.422
11-03-2024,Ghee,East,2024,Maha Shivaratri/Vasant Panchami,0,0,0,0,0,FALSE,0,0,1.2,55.25,11,Medium,3,0.85,0.7,1,1,1.05,0,0,0,0,0.36
12-03-2024,Ghee,East,2024,Maha Shivaratri/Vasant Panchami,0,0,0,0,0,FALSE,0,0,1.2,55.25,11,Medium,4,0.85,0.7,1,1,1.05,0,0,0,0,0.39
15-03-2024,Ghee,East,2024,Holi,15,0,127,142,0,FALSE,8.41,1,1.18,54,8,Medium,-10,0.9,0.7,1.2,1,1.05,13.23,15,450,7.57,0.333
16-03-2024,Ghee,East,2024,Holi,15,127,112,0,0,FALSE,7.42,1,1.18,54,8,Medium,-9,0.9,0.7,1.4,1,1.05,15.44,0.1172,3.52,6.68,0.395
17-03-2024,Ghee,East,2024,Holi,20,112,92,0,0,FALSE,4.58,1,1.18,54,8,Medium,-8,0.9,0.7,1.6,1,1.05,23.52,0.177,5.31,4.12,0.359
18-03-2024,Ghee,East,2024,Holi,22,92,70,0,0,FALSE,3.17,1,1.18,54,8,Medium,-7,0.9,0.7,1,1,1.05,16.17,0.2366,7.1,2.85,0.317
19-03-2024,Ghee,East,2024,Holi,25,70,45,0,0,FALSE,1.79,1,1.18,54,8,Medium,-6,0.9,0.7,1,1,1.05,18.38,0.3521,10.56,1.61,0.292
20-03-2024,Ghee,East,2024,Holi,37,45,8,0,70,FALSE,0.22,1,1.18,54,8,Medium,-5,0.9,0.7,1,1,1.05,27.2,0.8043,24.13,0.2,0.406
21-03-2024,Ghee,East,2024,Holi,8,8,0,0,70,FALSE,0,0,1.18,54,8,Medium,-4,0.9,0.7,1,1,1.05,5.88,0.8889,26.67,0,0.299
22-03-2024,Ghee,East,2024,Holi,0,0,0,0,0,FALSE,0,0,1.18,54,8,Medium,-3,0.9,0.7,1.2,1,1.05,0,0,0,0,0.35
23-03-2024,Ghee,East,2024,Holi,0,0,0,0,0,FALSE,0,0,1.18,54,8,Medium,-2,0.9,0.7,1.4,1,1.05,0,0,0,0,0.346
24-03-2024,Ghee,East,2024,Holi,0,0,0,0,0,FALSE,0,0,1.18,54,8,Medium,-1,0.9,0.7,1.6,1,1.05,0,0,0,0,0.395
25-03-2024,Ghee,East,2024,Holi,0,0,0,0,0,FALSE,0,0,1.18,54,8,Medium,0,0.9,0.7,1,1,1.05,0,0,0,0,0.325
26-03-2024,Ghee,East,2024,Holi,0,0,0,0,0,FALSE,0,0,1.18,54,8,Medium,1,0.9,0.7,1,1,1.05,0,0,0,0,0.33
27-03-2024,Ghee,East,2024,Holi,0,0,0,0,0,FALSE,0,0,1.18,54,8,Medium,2,0.9,0.7,1,1,1.05,0,0,0,0,0.369
28-03-2024,Ghee,East,2024,Holi,8,0,62,70,0,FALSE,7.65,1,1.18,54,8,Medium,3,0.9,0.7,1,1,1.05,5.88,8,240,6.89,0.402
29-03-2024,Ghee,East,2024,Holi,2,62,130,70,0,FALSE,61.9,1,1.18,54,8,Medium,4,0.9,0.7,1.2,1,1.05,1.76,0.0317,0.95,55.71,0.323
07-04-2024,Ghee,East,2024,Ram Navami/Baisakhi/Easter,18,130,112,0,0,FALSE,6.19,1,1.21,63,12,Medium,-10,0.9,0.7,1.6,1,1.05,21.17,0.1374,4.12,5.57,0.423
08-04-2024,Ghee,East,2024,Ram Navami/Baisakhi/Easter,18,112,94,0,0,FALSE,5.19,1,1.21,63,12,Medium,-9,0.9,0.7,1,1,1.05,13.23,0.1593,4.78,4.67,0.312
09-04-2024,Ghee,East,2024,Ram Navami/Baisakhi/Easter,20,94,74,0,0,FALSE,3.68,1,1.21,63,12,Medium,-8,0.9,0.7,1,1,1.05,14.7,0.2105,6.32,3.31,0.365
10-04-2024,Ghee,East,2024,Ram Navami/Baisakhi/Easter,29,74,45,0,0,FALSE,1.55,1,1.21,63,12,Medium,-7,0.9,0.7,1,1,1.05,21.32,0.3867,11.6,1.4,0.294
11-04-2024,Ghee,East,2024,Ram Navami/Baisakhi/Easter,34,45,11,0,81,FALSE,0.32,1,1.21,63,12,Medium,-6,0.9,0.7,1,1,1.05,24.99,0.7391,22.17,0.29,0.424
12-04-2024,Ghee,East,2024,Ram Navami/Baisakhi/Easter,11,11,0,0,81,FALSE,0,0,1.21,63,12,Medium,-5,0.9,0.7,1.2,1,1.05,9.7,0.9167,27.5,0,0.422
13-04-2024,Ghee,East,2024,Ram Navami/Baisakhi/Easter,0,0,0,0,0,FALSE,0,0,1.21,63,12,Medium,-4,0.9,0.7,1.4,1,1.05,0,0,0,0,0.292
14-04-2024,Ghee,East,2024,Ram Navami/Baisakhi/Easter,0,0,0,0,0,FALSE,0,0,1.21,63,12,Medium,-3,0.9,0.7,1.6,1,1.05,0,0,0,0,0.432
15-04-2024,Ghee,East,2024,Ram Navami/Baisakhi/Easter,0,0,0,0,0,FALSE,0,0,1.21,63,12,Medium,-2,0.9,0.7,1,1,1.05,0,0,0,0,0.343
16-04-2024,Ghee,East,2024,Ram Navami/Baisakhi/Easter,0,0,0,0,0,FALSE,0,0,1.21,63,12,Medium,-1,0.9,0.7,1,1,1.05,0,0,0,0,0.326
17-04-2024,Ghee,East,2024,Ram Navami/Baisakhi/Easter,0,0,0,0,0,FALSE,0,0,1.21,63,12,Medium,0,0.9,0.7,1,1,1.05,0,0,0,0,0.39
18-04-2024,Ghee,East,2024,Ram Navami/Baisakhi/Easter,0,0,0,0,0,FALSE,0,0,1.21,63,12,Medium,1,0.9,0.7,1,1,1.05,0,0,0,0,0.296
